ts,phase,car,config,mode,rep,mph,steer1,steer2,brake,runID,dist_m,dist_ft,avg_g,duration_s,actual_start_mph,arc_m,arc_g,steer_input,wheel_angle_deg,understeer_deg,yaw_deg,acs,yaw_rms,yaw_ratio,dmg,codekey,tele_files,wall_s,status,car_model,controller,trace_2khz
05:50:54,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,9,120,0.0,0.0,1.0,1788785468-0003,115.0592,377.49,1.2743,4.27,120.0,115.06,1.274,0.00,0.2,0.1,2.8,0.0,2.000,0.3452,0,,0,19.6,OK,scintilla,StockABS_TC_ESC,
05:51:19,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,9,160,0.0,0.0,1.0,1788785495-0004,197.0655,646.54,1.3229,5.61,160.0,197.07,1.323,0.00,0.2,0.1,4.9,0.0,2.757,0.3108,0,,0,21.7,OK,scintilla,StockABS_TC_ESC,
05:51:46,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,9,180,0.0,0.0,1.0,1788785524-0005,243.9633,800.40,1.3525,6.22,180.0,243.96,1.353,0.00,0.2,0.1,4.8,0.0,3.657,0.2299,0,,0,24.2,OK,scintilla,StockABS_TC_ESC,
05:52:37,straight,DynamicABS,DynamicABS3.pc,straight,10,60,0.0,0.0,1.0,1788785570-0001,31.6422,103.81,1.1572,2.24,60.0,31.64,1.157,0.00,0.2,0.1,1.3,0.0,0.869,0.6266,0,6b41ae38-d111e559-110747,1,18.6,OK,scintilla,DynamicABS,scintilla_DynamicABS_60mph_rep10_1788785570-0001_2khz.csv
05:53:01,straight,DynamicABS,DynamicABS3.pc,straight,10,80,0.0,0.0,1.0,1788785595-0002,53.4769,175.45,1.2181,2.91,80.0,53.48,1.218,0.00,0.2,0.1,1.8,0.0,1.133,0.5294,0,6b41ae38-d111e559-110747,1,19.2,OK,scintilla,DynamicABS,scintilla_DynamicABS_80mph_rep10_1788785595-0002_2khz.csv
05:53:26,straight,DynamicABS,DynamicABS3.pc,straight,10,120,0.0,0.0,1.0,1788785621-0003,112.9447,370.55,1.2982,4.22,120.0,112.94,1.298,0.00,0.2,0.1,2.6,0.0,1.840,0.3353,0,6b41ae38-d111e559-110747,1,21.6,OK,scintilla,DynamicABS,scintilla_DynamicABS_120mph_rep10_1788785621-0003_2khz.csv
05:53:53,straight,DynamicABS,DynamicABS3.pc,straight,10,160,0.0,0.0,1.0,1788785650-0004,192.0234,630.00,1.3577,5.51,160.0,192.02,1.358,0.00,0.2,0.1,4.5,0.0,2.674,0.3050,0,6b41ae38-d111e559-110747,1,23.0,OK,scintilla,DynamicABS,scintilla_DynamicABS_160mph_rep10_1788785650-0004_2khz.csv
05:59:13,straight,DynamicABS,DynamicABS3.pc,straight,10,180,0.0,0.0,1.0,1788785971-0005,235.9756,774.20,1.3983,6.06,180.0,235.98,1.398,0.00,0.2,0.1,5.4,100.0,3.340,0.2738,0,6b41ae38-d111e559-110747,1,25.4,OK,scintilla,DynamicABS,scintilla_DynamicABS_180mph_rep10_1788785971-0005_2khz.csv
06:00:05,straight,StockABS,StockABS3.pc,straight,10,60,0.0,0.0,1.0,1788786018-0001,31.4576,103.21,1.1640,2.22,60.0,31.46,1.164,0.00,0.2,0.1,1.2,0.0,0.834,0.6312,0,,0,17.7,OK,scintilla,StockABS,
06:00:29,straight,StockABS,StockABS3.pc,straight,10,80,0.0,0.0,1.0,1788786042-0002,54.0294,177.26,1.2056,2.93,80.0,54.03,1.206,0.00,0.2,0.1,1.6,0.0,1.176,0.4838,0,,0,18.3,OK,scintilla,StockABS,
06:00:53,straight,StockABS,StockABS3.pc,straight,10,120,0.0,0.0,1.0,1788786067-0003,115.4298,378.71,1.2702,4.31,120.0,115.43,1.270,0.00,0.2,0.1,2.8,0.0,1.875,0.3474,0,,0,19.5,OK,scintilla,StockABS,
06:01:18,straight,StockABS,StockABS3.pc,straight,10,160,0.0,0.0,1.0,1788786094-0004,195.7640,642.27,1.3317,5.59,160.0,195.76,1.332,0.00,0.2,0.1,4.6,0.0,2.844,0.2905,0,,0,22.2,OK,scintilla,StockABS,
06:01:45,straight,StockABS,StockABS3.pc,straight,10,180,0.0,0.0,1.0,1788786123-0005,244.5253,802.25,1.3494,6.22,180.0,244.53,1.349,0.00,0.2,0.1,4.7,0.0,3.722,0.2261,0,,0,23.9,OK,scintilla,StockABS,
06:02:35,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,10,60,0.0,0.0,1.0,1788786168-0001,31.1267,102.12,1.1764,2.22,60.0,31.13,1.176,0.00,0.2,0.1,1.2,0.0,0.821,0.6343,0,,0,17.8,OK,scintilla,StockABS_TC_ESC,
06:02:59,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,10,80,0.0,0.0,1.0,1788786192-0002,53.5313,175.63,1.2168,2.91,80.0,53.53,1.217,0.00,0.2,0.1,1.5,0.0,1.215,0.4308,0,,0,18.1,OK,scintilla,StockABS_TC_ESC,
06:03:22,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,10,120,0.0,0.0,1.0,1788786216-0003,116.3512,381.73,1.2602,4.32,120.0,116.35,1.260,0.00,0.2,0.1,2.7,0.0,1.976,0.3331,0,,0,19.5,OK,scintilla,StockABS_TC_ESC,
06:03:47,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,10,160,0.0,0.0,1.0,1788786243-0004,197.6318,648.40,1.3191,5.59,160.0,197.63,1.319,0.00,0.2,0.1,4.3,0.0,2.865,0.2740,0,,0,21.7,OK,scintilla,StockABS_TC_ESC,
06:04:14,straight,StockABS_TC_ESC,StockABSESCTC3.pc,straight,10,180,0.0,0.0,1.0,1788786272-0005,243.5918,799.19,1.3546,6.20,180.0,243.59,1.355,0.00,0.2,0.1,4.3,0.0,3.787,0.2088,0,,0,24.2,OK,scintilla,StockABS_TC_ESC,
06:05:05,straight,DynamicABS,DynamicABS5.pc,straight,1,60,0.0,0.0,1.0,1788786318-0001,41.1025,134.85,0.8909,2.96,60.0,41.10,0.891,0.00,0.2,0.0,2.1,0.0,0.837,1.0460,0,6b41ae38-d111e559-110747,1,18.6,OK,roamer,DynamicABS,roamer_DynamicABS_60mph_rep1_1788786318-0001_2khz.csv
06:05:29,straight,DynamicABS,DynamicABS5.pc,straight,1,80,0.0,0.0,1.0,1788786343-0002,70.4762,231.22,0.9243,3.84,80.0,70.48,0.924,0.00,0.1,0.1,2.1,0.0,0.901,0.6559,0,6b41ae38-d111e559-110747,1,19.8,OK,roamer,DynamicABS,roamer_DynamicABS_80mph_rep1_1788786343-0002_2khz.csv
06:05:54,straight,DynamicABS,DynamicABS5.pc,straight,1,120,0.0,0.0,1.0,1788786370-0003,155.8771,511.41,0.9406,5.76,120.0,155.88,0.941,0.00,0.1,0.1,2.9,0.0,1.751,0.3336,0,6b41ae38-d111e559-110747,1,22.4,OK,roamer,DynamicABS,roamer_DynamicABS_120mph_rep1_1788786370-0003_2khz.csv
06:06:43,straight,StockABS,StockABS5.pc,straight,1,60,0.0,0.0,1.0,1788786415-0001,41.0547,134.69,0.8919,2.93,60.0,41.06,0.892,0.00,0.1,0.0,1.8,0.0,0.669,0.9055,0,,0,17.6,OK,roamer,StockABS,
06:07:06,straight,StockABS,StockABS5.pc,straight,1,80,0.0,0.0,1.0,1788786439-0002,75.6100,248.06,0.8615,4.00,80.0,75.61,0.862,0.00,0.1,0.1,2.1,0.0,0.948,0.5582,0,,0,18.6,OK,roamer,StockABS,
06:07:31,straight,StockABS,StockABS5.pc,straight,1,120,0.0,0.0,1.0,1788786465-0003,165.6571,543.49,0.8851,5.95,120.0,165.66,0.885,0.00,0.2,0.1,2.8,0.0,1.987,0.2806,0,,0,20.9,OK,roamer,StockABS,
06:08:17,straight,DynamicABS,DynamicABS5.pc,straight,2,60,0.0,0.0,1.0,1788786510-0001,40.7331,133.64,0.8990,2.91,60.0,40.73,0.899,0.00,0.1,0.0,1.8,0.0,0.702,0.9990,0,6b41ae38-d111e559-110747,1,18.7,OK,roamer,DynamicABS,roamer_DynamicABS_60mph_rep2_1788786510-0001_2khz.csv
06:08:41,straight,DynamicABS,DynamicABS5.pc,straight,2,80,0.0,0.0,1.0,1788786535-0002,69.4740,227.93,0.9376,3.83,80.0,69.47,0.938,0.00,0.1,0.1,2.1,0.0,0.890,0.6805,0,6b41ae38-d111e559-110747,1,20.1,OK,roamer,DynamicABS,roamer_DynamicABS_80mph_rep2_1788786535-0002_2khz.csv
06:09:07,straight,DynamicABS,DynamicABS5.pc,straight,2,120,0.0,0.0,1.0,1788786562-0003,155.2063,509.21,0.9447,5.72,120.0,155.21,0.945,0.00,0.1,0.1,2.9,0.0,1.720,0.3380,0,6b41ae38-d111e559-110747,1,22.3,OK,roamer,DynamicABS,roamer_DynamicABS_120mph_rep2_1788786562-0003_2khz.csv
06:09:55,straight,StockABS,StockABS5.pc,straight,2,60,0.0,0.0,1.0,1788786608-0001,40.7801,133.79,0.8979,2.92,60.0,40.78,0.898,0.00,0.2,0.0,1.9,0.0,0.764,0.9870,0,,0,17.8,OK,roamer,StockABS,
06:10:19,straight,StockABS,StockABS5.pc,straight,2,80,0.0,0.0,1.0,1788786632-0002,76.7200,251.71,0.8490,4.05,80.0,76.72,0.849,0.00,0.1,0.1,2.3,0.0,1.028,0.5864,0,,0,18.7,OK,roamer,StockABS,
06:10:43,straight,StockABS,StockABS5.pc,straight,2,120,0.0,0.0,1.0,1788786658-0003,167.3152,548.93,0.8763,5.99,120.0,167.32,0.876,0.00,0.1,0.1,2.9,0.0,1.987,0.2891,0,,0,21.0,OK,roamer,StockABS,
06:11:30,straight,DynamicABS,DynamicABS5.pc,straight,3,60,0.0,0.0,1.0,1788786703-0001,42.3930,139.08,0.8638,3.39,60.0,42.40,0.864,0.00,0.1,0.0,2.0,0.0,0.676,1.0876,0,6b41ae38-d111e559-110747,1,18.6,OK,roamer,DynamicABS,roamer_DynamicABS_60mph_rep3_1788786703-0001_2khz.csv
06:11:54,straight,DynamicABS,DynamicABS5.pc,straight,3,80,0.0,0.0,1.0,1788786728-0002,69.6800,228.61,0.9348,3.83,80.0,69.68,0.935,0.00,0.1,0.1,2.2,0.0,0.889,0.6809,0,6b41ae38-d111e559-110747,1,19.7,OK,roamer,DynamicABS,roamer_DynamicABS_80mph_rep3_1788786728-0002_2khz.csv
06:12:19,straight,DynamicABS,DynamicABS5.pc,straight,3,120,0.0,0.0,1.0,1788786755-0003,155.1885,509.15,0.9448,5.76,120.0,155.19,0.945,0.00,0.1,0.1,3.0,0.0,1.714,0.3544,0,6b41ae38-d111e559-110747,1,22.4,OK,roamer,DynamicABS,roamer_DynamicABS_120mph_rep3_1788786755-0003_2khz.csv
06:13:08,straight,StockABS,StockABS5.pc,straight,3,60,0.0,0.0,1.0,1788786800-0001,41.1820,135.11,0.8892,2.95,60.0,41.18,0.889,0.00,0.1,0.0,2.2,0.0,0.822,1.1129,0,,0,17.9,OK,roamer,StockABS,
06:13:31,straight,StockABS,StockABS5.pc,straight,3,80,0.0,0.0,1.0,1788786824-0002,74.6010,244.75,0.8732,3.99,80.0,74.60,0.873,0.00,0.1,0.1,2.3,0.0,0.960,0.6169,0,,0,18.7,OK,roamer,StockABS,
06:13:56,straight,StockABS,StockABS5.pc,straight,3,120,0.0,0.0,1.0,1788786851-0003,165.1437,541.81,0.8879,5.97,120.0,165.14,0.888,0.00,0.2,0.1,3.2,0.0,2.001,0.3183,0,,0,20.9,OK,roamer,StockABS,
06:14:43,straight,DynamicABS,DynamicABS5.pc,straight,4,60,0.0,0.0,1.0,1788786895-0001,40.4773,132.80,0.9047,2.91,60.0,40.48,0.905,0.00,0.2,0.0,2.1,0.0,0.838,1.1282,0,6b41ae38-d111e559-110747,1,18.5,OK,roamer,DynamicABS,roamer_DynamicABS_60mph_rep4_1788786895-0001_2khz.csv
06:15:06,straight,DynamicABS,DynamicABS5.pc,straight,4,80,0.0,0.0,1.0,1788786920-0002,70.3087,230.67,0.9265,3.84,80.0,70.31,0.926,0.00,0.1,0.1,2.0,0.0,0.900,0.6424,0,6b41ae38-d111e559-110747,1,20.0,OK,roamer,DynamicABS,roamer_DynamicABS_80mph_rep4_1788786920-0002_2khz.csv
06:15:32,straight,DynamicABS,DynamicABS5.pc,straight,4,120,0.0,0.0,1.0,1788786948-0003,154.2412,506.04,0.9506,5.70,120.0,154.24,0.951,0.00,0.1,0.1,3.0,0.0,1.737,0.3572,0,6b41ae38-d111e559-110747,1,22.4,OK,roamer,DynamicABS,roamer_DynamicABS_120mph_rep4_1788786948-0003_2khz.csv
06:16:20,straight,StockABS,StockABS5.pc,straight,4,60,0.0,0.0,1.0,1788786992-0001,40.8606,134.06,0.8962,2.93,60.0,40.86,0.896,0.00,0.2,0.1,2.1,0.0,0.895,1.0499,0,,0,17.6,OK,roamer,StockABS,
06:16:43,straight,StockABS,StockABS5.pc,straight,4,80,0.0,0.0,1.0,1788787016-0002,76.2695,250.23,0.8541,4.03,80.0,76.27,0.854,0.00,0.1,0.1,1.9,0.0,0.986,0.5023,0,,0,18.6,OK,roamer,StockABS,
06:17:07,straight,StockABS,StockABS5.pc,straight,4,120,0.0,0.0,1.0,1788787042-0003,165.0978,541.66,0.8881,5.95,120.0,165.10,0.888,0.00,0.1,0.1,2.9,0.0,1.975,0.2991,0,,0,21.0,OK,roamer,StockABS,
06:17:54,straight,DynamicABS,DynamicABS5.pc,straight,5,60,0.0,0.0,1.0,1788787087-0001,41.6354,136.60,0.8795,3.02,60.0,41.64,0.879,0.00,0.1,0.0,1.8,0.0,0.727,0.9572,0,6b41ae38-d111e559-110747,1,18.5,OK,roamer,DynamicABS,roamer_DynamicABS_60mph_rep5_1788787087-0001_2khz.csv
06:18:18,straight,DynamicABS,DynamicABS5.pc,straight,5,80,0.0,0.0,1.0,1788787112-0002,69.5314,228.12,0.9368,3.82,80.0,69.53,0.937,0.00,0.1,0.1,2.5,0.0,1.030,0.7567,0,6b41ae38-d111e559-110747,1,18.9,OK,roamer,DynamicABS,roamer_DynamicABS_80mph_rep5_1788787112-0002_2khz.csv
06:18:42,straight,DynamicABS,DynamicABS5.pc,straight,5,120,0.0,0.0,1.0,1788787138-0003,154.2970,506.22,0.9503,5.73,120.0,154.30,0.950,0.00,0.2,0.1,3.2,0.0,1.743,0.3680,0,6b41ae38-d111e559-110747,1,22.3,OK,roamer,DynamicABS,roamer_DynamicABS_120mph_rep5_1788787138-0003_2khz.csv
06:19:31,straight,StockABS,StockABS5.pc,straight,5,60,0.0,0.0,1.0,1788787184-0001,41.1239,134.92,0.8904,2.94,60.0,41.12,0.890,0.00,0.1,0.1,1.9,0.0,0.760,0.9189,0,,0,17.8,OK,roamer,StockABS,
06:19:55,straight,StockABS,StockABS5.pc,straight,5,80,0.0,0.0,1.0,1788787207-0002,75.3231,247.12,0.8648,4.02,80.0,75.32,0.865,0.00,0.1,0.1,2.8,0.0,1.025,0.7322,0,,0,18.5,OK,roamer,StockABS,
06:20:18,straight,StockABS,StockABS5.pc,straight,5,120,0.0,0.0,1.0,1788787233-0003,165.1034,541.68,0.8881,5.94,120.0,165.10,0.888,0.00,0.2,0.1,2.9,0.0,1.970,0.2930,0,,0,21.0,OK,roamer,StockABS,
06:21:06,straight,DynamicABS,DynamicABS5.pc,straight,6,60,0.0,0.0,1.0,1788787278-0001,40.3919,132.52,0.9066,2.91,60.0,40.39,0.907,0.00,0.1,0.0,1.7,0.0,0.629,0.9504,0,6b41ae38-d111e559-110747,1,18.5,OK,roamer,DynamicABS,roamer_DynamicABS_60mph_rep6_1788787278-0001_2khz.csv
06:21:29,straight,DynamicABS,DynamicABS5.pc,straight,6,80,0.0,0.0,1.0,1788787303-0002,70.6293,231.72,0.9223,3.86,80.0,70.63,0.922,0.00,0.1,0.1,2.0,0.0,0.909,0.6421,0,6b41ae38-d111e559-110747,1,20.0,OK,roamer,DynamicABS,roamer_DynamicABS_80mph_rep6_1788787303-0002_2khz.csv
06:21:55,straight,DynamicABS,DynamicABS5.pc,straight,6,120,0.0,0.0,1.0,1788787330-0003,156.2651,512.68,0.9383,5.78,120.0,156.27,0.938,0.00,0.1,0.1,2.7,0.0,1.703,0.3175,0,6b41ae38-d111e559-110747,1,22.3,OK,roamer,DynamicABS,roamer_DynamicABS_120mph_rep6_1788787330-0003_2khz.csv
06:22:44,straight,StockABS,StockABS5.pc,straight,6,60,0.0,0.0,1.0,1788787376-0001,40.2813,132.16,0.9091,2.91,60.0,40.28,0.909,0.00,0.1,0.0,1.9,0.0,0.756,1.0037,0,,0,17.9,OK,roamer,StockABS,
06:23:07,straight,StockABS,StockABS5.pc,straight,6,80,0.0,0.0,1.0,1788787400-0002,75.9177,249.07,0.8580,4.02,80.0,75.92,0.858,0.00,0.1,0.1,2.2,0.0,1.020,0.5741,0,,0,18.9,OK,roamer,StockABS,
06:23:31,straight,StockABS,StockABS5.pc,straight,6,120,0.0,0.0,1.0,1788787427-0003,165.7805,543.90,0.8844,5.98,120.0,165.78,0.884,0.00,0.1,0.1,2.8,0.0,1.958,0.2775,0,,0,21.3,OK,roamer,StockABS,
06:24:19,straight,DynamicABS,DynamicABS5.pc,straight,7,60,0.0,0.0,1.0,1788787472-0001,40.1669,131.78,0.9117,2.89,60.0,40.17,0.912,0.00,0.1,0.0,1.8,0.0,0.665,1.0545,0,6b41ae38-d111e559-110747,1,18.5,OK,roamer,DynamicABS,roamer_DynamicABS_60mph_rep7_1788787472-0001_2khz.csv
06:24:43,straight,DynamicABS,DynamicABS5.pc,straight,7,80,0.0,0.0,1.0,1788787496-0002,70.3438,230.79,0.9260,3.85,80.0,70.34,0.926,0.00,0.1,0.1,2.2,0.0,0.929,0.6841,0,6b41ae38-d111e559-110747,1,19.8,OK,roamer,DynamicABS,roamer_DynamicABS_80mph_rep7_1788787496-0002_2khz.csv
06:25:08,straight,DynamicABS,DynamicABS5.pc,straight,7,120,0.0,0.0,1.0,1788787523-0003,153.6322,504.04,0.9544,5.70,120.0,153.63,0.954,0.00,0.1,0.1,2.7,0.0,1.681,0.3239,0,6b41ae38-d111e559-110747,1,22.2,OK,roamer,DynamicABS,roamer_DynamicABS_120mph_rep7_1788787523-0003_2khz.csv
06:25:56,straight,StockABS,StockABS5.pc,straight,7,60,0.0,0.0,1.0,1788787569-0001,41.5775,136.41,0.8807,2.97,60.0,41.58,0.881,0.00,0.1,0.0,2.1,0.0,0.743,1.0221,0,,0,17.8,OK,roamer,StockABS,
06:26:20,straight,StockABS,StockABS5.pc,straight,7,80,0.0,0.0,1.0,1788787592-0002,75.0255,246.15,0.8682,4.00,80.0,75.03,0.868,0.00,0.1,0.1,2.2,0.0,0.943,0.5853,0,,0,18.5,OK,roamer,StockABS,
06:26:43,straight,StockABS,StockABS5.pc,straight,7,120,0.0,0.0,1.0,1788787619-0003,165.4699,542.88,0.8861,5.95,120.0,165.47,0.886,0.00,0.1,0.1,2.9,0.0,2.004,0.2927,0,,0,21.4,OK,roamer,StockABS,
06:27:31,straight,DynamicABS,DynamicABS5.pc,straight,8,60,0.0,0.0,1.0,1788787664-0001,40.8750,134.10,0.8959,2.96,60.0,40.88,0.896,0.00,0.1,0.0,1.9,0.0,0.699,1.0206,0,6b41ae38-d111e559-110747,1,18.6,OK,roamer,DynamicABS,roamer_DynamicABS_60mph_rep8_1788787664-0001_2khz.csv
06:27:55,straight,DynamicABS,DynamicABS5.pc,straight,8,80,0.0,0.0,1.0,1788787688-0002,70.9262,232.70,0.9184,3.88,80.0,70.93,0.918,0.00,0.1,0.1,2.1,0.0,0.916,0.6631,0,6b41ae38-d111e559-110747,1,19.8,OK,roamer,DynamicABS,roamer_DynamicABS_80mph_rep8_1788787688-0002_2khz.csv
06:28:20,straight,DynamicABS,DynamicABS5.pc,straight,8,120,0.0,0.0,1.0,1788787716-0003,154.0542,505.43,0.9518,5.70,120.0,154.05,0.952,0.00,0.1,0.1,2.9,0.0,1.696,0.3455,0,6b41ae38-d111e559-110747,1,22.3,OK,roamer,DynamicABS,roamer_DynamicABS_120mph_rep8_1788787716-0003_2khz.csv
06:29:09,straight,StockABS,StockABS5.pc,straight,8,60,0.0,0.0,1.0,1788787761-0001,40.3835,132.49,0.9068,2.90,60.0,40.38,0.907,0.00,0.1,0.0,1.8,0.0,0.786,0.9414,0,,0,17.6,OK,roamer,StockABS,
06:29:32,straight,StockABS,StockABS5.pc,straight,8,80,0.0,0.0,1.0,1788787785-0002,75.6864,248.31,0.8606,4.07,80.0,75.69,0.861,0.00,0.2,0.1,2.4,0.0,0.955,0.6122,0,,0,18.9,OK,roamer,StockABS,
06:29:56,straight,StockABS,StockABS5.pc,straight,8,120,0.0,0.0,1.0,1788787811-0003,166.0527,544.79,0.8830,5.97,120.0,166.05,0.883,0.00,0.1,0.1,2.9,0.0,1.993,0.2894,0,,0,21.2,OK,roamer,StockABS,
06:30:43,straight,DynamicABS,DynamicABS5.pc,straight,9,60,0.0,0.0,1.0,1788787856-0001,53.9199,176.90,0.6791,12.37,60.0,53.92,0.679,0.00,0.2,0.0,6.0,68.0,0.551,2.2160,0,6b41ae38-d111e559-110747,1,23.7,OK,roamer,DynamicABS,roamer_DynamicABS_60mph_rep9_1788787856-0001_2khz.csv
06:31:13,straight,DynamicABS,DynamicABS5.pc,straight,9,80,0.0,0.0,1.0,1788787886-0002,70.6945,231.94,0.9214,3.86,80.0,70.70,0.921,0.00,0.1,0.1,2.0,0.0,0.891,0.6448,0,6b41ae38-d111e559-110747,1,19.9,OK,roamer,DynamicABS,roamer_DynamicABS_80mph_rep9_1788787886-0002_2khz.csv
06:31:38,straight,DynamicABS,DynamicABS5.pc,straight,9,120,0.0,0.0,1.0,1788787913-0003,154.3061,506.25,0.9502,5.72,120.0,154.31,0.950,0.00,0.1,0.1,2.8,0.0,1.681,0.3315,0,6b41ae38-d111e559-110747,1,22.4,OK,roamer,DynamicABS,roamer_DynamicABS_120mph_rep9_1788787913-0003_2khz.csv
06:32:26,straight,StockABS,StockABS5.pc,straight,9,60,0.0,0.0,1.0,1788787959-0001,40.7789,133.79,0.8980,2.94,60.0,40.78,0.898,0.00,0.2,0.1,1.8,0.0,0.683,0.9032,0,,0,18.0,OK,roamer,StockABS,
06:32:50,straight,StockABS,StockABS5.pc,straight,9,80,0.0,0.0,1.0,1788787983-0002,76.8398,252.10,0.8477,4.06,80.0,76.84,0.848,0.00,0.1,0.1,2.6,0.0,0.991,0.6474,0,,0,18.9,OK,roamer,StockABS,
06:33:14,straight,StockABS,StockABS5.pc,straight,9,120,0.0,0.0,1.0,1788788009-0003,165.7086,543.66,0.8848,5.96,120.0,165.71,0.885,0.00,0.1,0.1,2.9,0.0,1.970,0.2958,0,,0,21.0,OK,roamer,StockABS,
06:34:01,straight,DynamicABS,DynamicABS5.pc,straight,10,60,0.0,0.0,1.0,1788788054-0001,41.5529,136.33,0.8812,2.98,60.0,41.55,0.881,0.00,0.1,0.0,1.9,0.0,0.682,1.0000,0,6b41ae38-d111e559-110747,1,18.7,OK,roamer,DynamicABS,roamer_DynamicABS_60mph_rep10_1788788054-0001_2khz.csv
06:34:25,straight,DynamicABS,DynamicABS5.pc,straight,10,80,0.0,0.0,1.0,1788788079-0002,69.7275,228.76,0.9342,3.84,80.0,69.73,0.934,0.00,0.1,0.1,2.0,0.0,0.869,0.6555,0,6b41ae38-d111e559-110747,1,18.9,OK,roamer,DynamicABS,roamer_DynamicABS_80mph_rep10_1788788079-0002_2khz.csv
06:34:50,straight,DynamicABS,DynamicABS5.pc,straight,10,120,0.0,0.0,1.0,1788788105-0003,154.9514,508.37,0.9463,5.72,120.0,154.95,0.946,0.00,0.1,0.1,2.7,0.0,1.726,0.3276,0,6b41ae38-d111e559-110747,1,22.4,OK,roamer,DynamicABS,roamer_DynamicABS_120mph_rep10_1788788105-0003_2khz.csv
06:35:38,straight,StockABS,StockABS5.pc,straight,10,60,0.0,0.0,1.0,1788788151-0001,40.3971,132.54,0.9065,2.91,60.0,40.40,0.906,0.00,0.1,0.0,1.9,0.0,0.780,0.9856,0,,0,17.8,OK,roamer,StockABS,
06:36:01,straight,StockABS,StockABS5.pc,straight,10,80,0.0,0.0,1.0,1788788175-0002,76.4886,250.95,0.8516,4.05,80.0,76.49,0.852,0.00,0.1,0.1,2.1,0.0,0.959,0.5656,0,,0,18.9,OK,roamer,StockABS,
06:36:26,straight,StockABS,StockABS5.pc,straight,10,120,0.0,0.0,1.0,1788788201-0003,165.1446,541.81,0.8879,5.94,120.0,165.15,0.888,0.00,0.1,0.1,2.7,0.0,1.972,0.2787,0,,0,21.4,OK,roamer,StockABS,
